site,plotID,subplotID,year,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,scale,invaded
OSBS,OSBS_016,plot,2013,0,0,0,1.7928606109307514,0.06640224484928708,27,2.2991260101332363,0.08842792346666294,26,0,0,1,0.4787123572170301,0.5212876427829699,0,9.604166666666666,10.458333333333334,0,1,20.0625,1.7928606109307514,0.06640224484928708,27,1.8563022034396737,0.14279247718766722,13,plot,not_invaded
OSBS,OSBS_016,plot,2019,0,0,0,1.7417224412274601,0.12440874580196144,14,1.7417224412274601,0.12440874580196144,14,0,0,0,1,0,0,25.1875,0,0,1,25.1875,1.7417224412274601,0.12440874580196144,14,1.5652983217086722,0.15652983217086722,10,plot,not_invaded
OSBS,OSBS_016,plot,2017,0,0,0,2.0798166047759734,0.06499426889924917,32,2.0295367103685105,0.07516802630994483,27,1.519382664642301,0.3038765329284602,5,0.9901515151515152,0.009848484848484848,0,27.229166666666668,0.2708333333333333,0,1,27.5,2.0798166047759734,0.06499426889924917,32,1.7726332201459933,0.11817554800973289,15,plot,not_invaded
OSBS,OSBS_016,plot,2018,0,0,0,1.7593599713821193,0.1256685693844371,14,1.6707492407890274,0.12851917236838672,13,0,0,1,0.967741935483871,0.03225806451612903,0,41.25,1.375,0,1,42.625,1.7593599713821193,0.1256685693844371,14,1.6563773611836166,0.18404192902040184,9,plot,not_invaded
OSBS,OSBS_016,plot,2021,0,0,0,1.3688838649379094,0.09125892432919396,15,1.2739817262534676,0.09099869473239054,14,0,0,1,0.9707317073170731,0.02926829268292683,0,37.3125,1.125,0,1,38.4375,1.3688838649379094,0.09125892432919396,15,1.2872577147568243,0.14302863497298046,9,plot,not_invaded
OSBS,OSBS_016,plot,2015,0,0,0,1.8049261141260424,0.06684911533800157,27,1.7904044275662725,0.0716161771026509,25,0.6931471805599453,0.34657359027997264,2,0.9975429975429977,0.002457002457002457,0,33.833333333333336,0.08333333333333333,0,1,33.916666666666664,1.8049261141260424,0.06684911533800157,27,1.6422992888000847,0.10948661925333898,15,plot,not_invaded
OSBS,OSBS_016,plot,2016,0,0,0,1.7509362840940934,0.06484949200348494,27,1.73011951167383,0.06920478046695319,25,0.5982695885852573,0.2991347942926286,2,0.9961664841182915,0.0038335158817086527,0,37.895833333333336,0.14583333333333331,0,1,38.041666666666664,1.7509362840940934,0.06484949200348494,27,1.615821070070811,0.10772140467138741,15,plot,not_invaded
OSBS,OSBS_016,plot,2014,0,0,0,2.3162375493763037,0.07720791831254345,30,2.3162375493763037,0.07720791831254345,30,0,0,0,1,0,0,18.666666666666668,0,0,1,18.666666666666668,2.3162375493763037,0.07720791831254345,30,1.84686265003055,0.12312417666870333,15,plot,not_invaded
OSBS,OSBS_017,plot,2021,0,0,0,1.553425354192529,0.11949425801480992,13,1.5204793114006083,0.13822539194550984,11,0.6931471805599453,0.34657359027997264,2,0.9937106918238994,0.006289308176100629,0,19.75,0.125,0,1,19.875,1.553425354192529,0.11949425801480992,13,1.4950578919546933,0.14950578919546934,10,plot,not_invaded
OSBS,OSBS_017,plot,2015,0,0,0,1.0016733675701464,0.04355101598131071,23,1.0016733675701464,0.04355101598131071,23,0,0,0,1,0,0,48.020833333333336,0,0,1,48.020833333333336,1.0016733675701464,0.04355101598131071,23,0.9601832919048839,0.056481370112051996,17,plot,not_invaded
OSBS,OSBS_017,plot,2016,0,0,0,1.367257553696218,0.10517365797663215,13,1.367257553696218,0.10517365797663215,13,0,0,0,1,0,0,44.833333333333336,0,0,1,44.833333333333336,1.367257553696218,0.10517365797663215,13,1.361149993994454,0.1134291661662045,12,plot,not_invaded
OSBS,OSBS_017,plot,2017,0,0,0,1.4058556571643774,0.06112415900714684,23,1.3880132004129606,0.06309150910968003,22,0,0,1,0.9966367713004485,0.0033632286995515692,0,37.04166666666667,0.125,0,1,37.16666666666667,1.4058556571643774,0.06112415900714684,23,1.3524079065079253,0.09016052710052835,15,plot,not_invaded
OSBS,OSBS_017,plot,2018,0,0,0,0.8487095232209786,0.06062210880149847,14,0.8307914952887562,0.06923262460739635,12,0.6931471805599453,0.34657359027997264,2,0.997364953886693,0.002635046113306983,0,47.3125,0.125,0,1,47.4375,0.8487095232209786,0.06062210880149847,14,0.8274136067606586,0.08274136067606586,10,plot,not_invaded
OSBS,OSBS_017,plot,2019,0,0,0,1.3676674400062765,0.12433340363693422,11,1.3676674400062765,0.12433340363693422,11,0,0,0,1,0,0,35.9375,0,0,1,35.9375,1.3676674400062765,0.12433340363693422,11,1.3620138230777294,0.13620138230777296,10,plot,not_invaded
OSBS,OSBS_017,plot,2014,0,0,0,1.0777817212255167,0.05132293910597699,21,1.0777817212255167,0.05132293910597699,21,0,0,0,1,0,0,34.89583333333333,0,0,1,34.89583333333333,1.0777817212255167,0.05132293910597699,21,1.017817513934462,0.06361359462090388,16,plot,not_invaded
OSBS,OSBS_018,plot,2017,0,0,0,1.7073284635173283,0.08130135540558706,21,1.6094102797427001,0.09467119292604119,17,0.7268470943882717,0.18171177359706792,4,0.9738850944154279,0.02611490558457212,0,50.5,1.3541666666666667,0,1,51.854166666666664,1.7073284635173283,0.08130135540558706,21,1.5119066820920446,0.1374460620083677,11,plot,not_invaded
OSBS,OSBS_018,plot,2018,0,0,0,1.1566748976004086,0.14458436220005108,8,1.1566748976004086,0.14458436220005108,8,0,0,0,1,0,0,66.25,0,0,1,66.25,1.1566748976004086,0.14458436220005108,8,1.1535135796090488,0.1647876542298641,7,plot,not_invaded
OSBS,OSBS_018,plot,2019,0,0,0,1.2688038429227781,0.12688038429227783,10,1.2617232723692466,0.14019147470769408,9,0,0,1,0.9989224137931034,0.0010775862068965517,0,57.9375,0.0625,0,1,58,1.2688038429227781,0.12688038429227783,10,1.2583488073818057,0.1572936009227257,8,plot,not_invaded
OSBS,OSBS_018,plot,2015,0,0,0,1.350365233276805,0.06430310634651452,21,1.350365233276805,0.06430310634651452,21,0,0,0,1,0,0,52.541666666666664,0,0,1,52.541666666666664,1.350365233276805,0.06430310634651452,21,1.1851370145484987,0.10773972859531807,11,plot,not_invaded
OSBS,OSBS_018,plot,2016,0,0,0,1.3896130845055992,0.07313753076345259,19,1.3896130845055992,0.07313753076345259,19,0,0,0,1,0,0,52.958333333333336,0,0,1,52.958333333333336,1.3896130845055992,0.07313753076345259,19,1.149438428025668,0.1149438428025668,10,plot,not_invaded
OSBS,OSBS_018,plot,2014,0,0,0,1.0226697560580942,0.044463902437308446,23,1.0226697560580942,0.044463902437308446,23,0,0,0,1,0,0,44.145833333333336,0,0,1,44.145833333333336,1.0226697560580942,0.044463902437308446,23,0.8342957957818128,0.0695246496484844,12,plot,not_invaded
OSBS,OSBS_019,plot,2016,0,0,0,1.5437446996285709,0.05937479613956042,26,1.1324383856858742,0.059602020299256535,19,1.070671236781332,0.178445206130222,6,0.8557993730407524,0.14420062695924768,0,28.4375,4.791666666666667,0,1,33.270833333333336,1.5437446996285709,0.05937479613956042,26,0.42011885013728717,0.032316834625945166,13,plot,not_invaded
OSBS,OSBS_020,plot,2017,0,0,1,1.810362106971236,0.05657381584285112,32,1.4361653487525408,0.0598402228646892,24,0.7102127335808797,0.08877659169760996,8,0.5764944275582573,0.42249240121580545,0.0010131712259371832,23.708333333333332,17.375,0.041666666666666664,0.9989868287740629,41.083333333333336,1.8165260392667542,0.055046243614144064,33,1.4467983657918182,0.09645322438612121,15,plot,invaded
OSBS,OSBS_020,plot,2018,0,0,0,1.4327948865696503,0.15919943184107224,9,1.4005283637880352,0.23342139396467254,6,0.8675632284814612,0.2891877428271537,3,0.994263862332696,0.0057361376673040155,0,65,0.375,0,1,65.375,1.4327948865696503,0.15919943184107224,9,0.9729214782253937,0.16215357970423228,6,plot,not_invaded
OSBS,OSBS_020,plot,2015,0,0,1,1.1822502073363994,0.05373864578801815,22,1.0740158811733114,0.05370079405866557,20,0.6923469670899615,0.34617348354498073,2,0.9732593340060546,0.02522704339051463,0.001513622603430878,40.1875,1.0416666666666665,0.0625,0.9984863773965691,41.229166666666664,1.1918015322992435,0.051817457926054064,23,1.0920646547928534,0.06423909734075609,17,plot,invaded
OSBS,OSBS_020,plot,2016,0,0,1,1.1726787464566886,0.05098603245463863,23,1.1592065947236394,0.05520031403445902,21,0.6931471805599453,0.34657359027997264,2,0.9905894006934125,0.001981178801386825,0.007429420505200594,41.666666666666664,0.08333333333333333,0.3125,0.9925705794947994,41.75,1.207789479939554,0.05032456166414809,24,1.1665861474599721,0.06862271455646896,17,plot,invaded
OSBS,OSBS_020,plot,2019,0,0,0,1.6342607456042422,0.1361883954670202,12,1.3108247938812314,0.1456471993201368,9,0.5503536168824767,0.18345120562749226,3,0.8337801608579088,0.16621983914209115,0,19.4375,3.875,0,1,23.3125,1.6342607456042422,0.1361883954670202,12,1.4389058088033597,0.1598784232003733,9,plot,not_invaded
OSBS,OSBS_020,plot,2021,0,0,1,1.1521384001885417,0.08862603078373398,13,1.14234322699459,0.09519526891621582,12,0,0,1,0.9938366718027735,0.0015408320493066256,0.004622496147919877,40.3125,0.0625,0.1875,0.9953775038520801,40.375,1.1762787725010588,0.0840199123215042,14,1.0151794556759517,0.0780907273596886,13,plot,invaded
OSBS,OSBS_020,plot,2014,0,0,0,1.697679607822964,0.09431553376794244,18,1.697679607822964,0.09431553376794244,18,0,0,0,1,0,0,22.354166666666668,0,0,1,22.354166666666668,1.697679607822964,0.09431553376794244,18,1.5757389911893396,0.14324899919903086,11,plot,not_invaded
OSBS,OSBS_021,plot,2015,0,0,0,0.8400463788220397,0.042002318941101985,20,0.7826204051998426,0.04603649442352015,17,0.8305178252872478,0.2768392750957493,3,0.9897959183673468,0.01020408163265306,0,26.270833333333332,0.2708333333333333,0,1,26.541666666666668,0.8400463788220397,0.042002318941101985,20,0.4864050767198718,0.04053375639332265,12,plot,not_invaded
OSBS,OSBS_021,plot,2016,0,0,1,1.842236416345608,0.0921118208172804,20,1.789464391548149,0.094182336397271,19,0,0,1,0.9820627802690584,0.01569506726457399,0.002242152466367713,18.25,0.29166666666666663,0.041666666666666664,0.9977578475336324,18.541666666666668,1.8540233235667427,0.08828682493174965,21,0.9041351341023501,0.06458108100731072,14,plot,invaded
OSBS,OSBS_021,plot,2014,0,0,0,0.8207304828682632,0.03908240394610777,21,0.8207304828682632,0.03908240394610777,21,0,0,0,1,0,0,25.541666666666668,0,0,1,25.541666666666668,0.8207304828682632,0.03908240394610777,21,0.6360946385077281,0.05300788654231067,12,plot,not_invaded
OSBS,OSBS_022,plot,2013,0,0,0,1.3750327748697158,0.04044214043734458,34,1.357570598164615,0.042424081192644215,32,0.5146531654289292,0.2573265827144646,2,0.9970867831953388,0.002913216804661147,0,135.47916666666666,0.3958333333333333,0,1,135.875,1.3750327748697158,0.04044214043734458,34,1.2861698518090376,0.07565705010641398,17,plot,not_invaded
OSBS,OSBS_022,plot,2014,0,0,0,1.1501084991358401,0.08846988454891078,13,0.7330168908313326,0.06663789916648478,11,0.0978320293220816,0.0489160146610408,2,0.7131960335621663,0.2868039664378337,0,7.791666666666667,3.1333333333333333,0,1,10.925,1.1501084991358401,0.08846988454891078,13,0.4463985404189549,0.05579981755236936,8,plot,not_invaded
OSBS,OSBS_022,plot,2015,0,0,0,0.39284998118673703,0.019642499059336852,20,0.39284998118673703,0.019642499059336852,20,0,0,0,1,0,0,75.29166666666667,0,0,1,75.29166666666667,0.39284998118673703,0.019642499059336852,20,0.3373940461642038,0.02409957472601456,14,plot,not_invaded
OSBS,OSBS_022,plot,2016,0,0,0,0.9429677705830447,0.06735484075593176,14,1.7812310887953189,0.16193009898139263,11,0.05722320745817214,0.01907440248605738,3,0.21320673284419506,0.7867932671558049,0,10.291666666666666,37.979166666666664,0,1,48.270833333333336,0.9429677705830447,0.06735484075593176,14,0.6718225908146115,0.07464695453495683,9,plot,not_invaded
OSBS,OSBS_023,plot,2016,0,0,0,1.0231655179632828,0.06394784487270518,16,1.0231655179632828,0.06394784487270518,16,0,0,0,1,0,0,44.83333333333333,0,0,1,44.83333333333333,1.0231655179632828,0.06394784487270518,16,0.8845301177007827,0.0680407782846756,13,plot,not_invaded
OSBS,OSBS_023,plot,2014,0,0,0,1.4059093680628947,0.10814687446637651,13,1.4059093680628947,0.10814687446637651,13,0,0,0,1,0,0,3.6041666666666665,0,0,1,3.6041666666666665,1.4059093680628947,0.10814687446637651,13,1.2840850407743156,0.11673500370675596,11,plot,not_invaded
OSBS,OSBS_023,plot,2018,0,0,0,0.06642342466164533,0.016605856165411333,4,0.06642342466164533,0.016605856165411333,4,0,0,0,1,0,0,12.625,0,0,1,12.625,0.06642342466164533,0.016605856165411333,4,0.06642342466164533,0.016605856165411333,4,plot,not_invaded
OSBS,OSBS_024,plot,2015,0,0,0,0.7257963334424604,0.1209660555737434,6,0.7257963334424604,0.1209660555737434,6,0,0,0,1,0,0,52.041666666666664,0,0,1,52.041666666666664,0.7257963334424604,0.1209660555737434,6,0.7035563181049026,0.17588907952622565,4,plot,not_invaded
OSBS,OSBS_024,plot,2014,0,0,0,0.6623656555935631,0.11039427593226052,6,0.6623656555935631,0.11039427593226052,6,0,0,0,1,0,0,77.875,0,0,1,77.875,0.6623656555935631,0.11039427593226052,6,0.6588462116900202,0.13176924233800405,5,plot,not_invaded
OSBS,OSBS_024,plot,2016,0,0,0,0.6275871478840075,0.1255174295768015,5,0.6275871478840075,0.1255174295768015,5,0,0,0,1,0,0,41.395833333333336,0,0,1,41.395833333333336,0.6275871478840075,0.1255174295768015,5,0.621196121499728,0.155299030374932,4,plot,not_invaded
OSBS,OSBS_025,plot,2014,0,0,0,1.4520026961896435,0.0414857913197041,35,1.4520026961896435,0.0414857913197041,35,0,0,0,1,0,0,24.125,0,0,1,24.125,1.4520026961896435,0.0414857913197041,35,0.965365892945094,0.060335368309068375,16,plot,not_invaded
OSBS,OSBS_026,plot,2017,0,0,1,2.5016875660658027,0.03573839380094004,70,2.330803959587657,0.04018627516530443,58,1.851814727062719,0.15431789392189324,12,0.9503990877993158,0.04846066134549601,0.0011402508551881414,34.729166666666664,1.7708333333333333,0.041666666666666664,0.9988597491448119,36.5,2.5077015330943775,0.035319739902737714,71,1.5031412967556035,0.06535396942415668,23,plot,invaded
OSBS,OSBS_026,plot,2018,0,0,1,2.5010962390109786,0.029424661635423278,85,2.406377677749,0.03342191219095833,72,2.2447340679932837,0.17267185138409874,13,0.9701434664598682,0.019775106630476928,0.010081426909654904,52.125,1.0625,0.5416666666666666,0.9899185730903451,53.1875,2.532256986877452,0.029444848684621536,86,1.564118170689503,0.057930302618129745,27,plot,invaded
OSBS,OSBS_026,plot,2020,0,0,0,2.6237519996904144,0.03321205062899259,79,2.5064424568510506,0.03685944789486839,68,2.0497475815374555,0.1863406892306778,11,0.9712272460364064,0.028772753963593658,0,34.458333333333336,1.0208333333333333,0,1,35.479166666666664,2.6237519996904144,0.03321205062899259,79,1.7283276124271783,0.0640121337935992,27,plot,not_invaded
OSBS,OSBS_026,plot,2022,0,0,0,3.3032386803921585,0.041290483504901984,80,3.103114635924302,0.04774022516806618,65,2.5369787157608865,0.1691319143840591,15,0.9366963402571712,0.06330365974282888,0,19.729166666666668,1.3333333333333333,0,1,21.0625,3.3032386803921585,0.041290483504901984,80,2.2743242281804275,0.08423423067334916,27,plot,not_invaded
OSBS,OSBS_026,plot,2015,0,0,0,2.854058384488472,0.055961929107617096,51,2.811755872039724,0.057382772898769883,49,0.410116318288409,0.2050581591442045,2,0.9847494553376905,0.015250544662309368,0,18.833333333333332,0.2916666666666667,0,1,19.125,2.854058384488472,0.055961929107617096,51,1.9576015685841388,0.08511311167757125,23,plot,not_invaded
OSBS,OSBS_026,plot,2016,0,0,1,2.5356759265635125,0.040248824231166866,63,2.4364060181039764,0.04274396522989432,57,0.5572096060119195,0.13930240150297987,4,0.9660550458715597,0.03211009174311927,0.001834862385321101,43.875,1.4583333333333333,0.08333333333333333,0.9981718464351005,45.5,2.5443923036047225,0.03975612974382379,64,1.871385658156693,0.07485542632626772,25,plot,invaded
OSBS,OSBS_026,plot,2019,0,0,0,1.9008782841070682,0.052802174558529674,36,1.760191265156616,0.06286397375559342,28,2.0228085294147036,0.25285106617683795,8,0.9705159705159705,0.029484029484029485,0,24.6875,0.75,0,1,25.4375,1.9008782841070682,0.052802174558529674,36,1.4586382156511426,0.08580224797947898,17,plot,not_invaded
OSBS,OSBS_026,plot,2021,0,0,0,2.0425169970423096,0.04981748773273926,41,2.0095390226732026,0.05288260585982112,38,1.0986122886681096,0.36620409622270317,3,0.9935760171306209,0.006423982869379015,0,29,0.1875,0,1,29.1875,2.0425169970423096,0.04981748773273926,41,1.508426868923168,0.07542134344615839,20,plot,not_invaded
OSBS,OSBS_027,plot,2016,0,0,1,2.6942068879351675,0.045664523524324874,59,2.6166049436238263,0.05031932583891974,52,1.4609144324806091,0.24348573874676818,6,0.9794520547945206,0.018967334035827187,0.0015806111696522655,38.729166666666664,0.75,0.0625,0.998421052631579,39.520833333333336,2.7017163617757354,0.04502860602959559,60,1.6424090384285766,0.07140908862732942,23,plot,invaded
OSBS,OSBS_027,plot,2017,0,0,0,2.157919518516243,0.033717492476816296,64,2.046705438610147,0.03861708374736127,53,2.0753521608543535,0.18866837825948668,11,0.9767190037899297,0.023280996210070383,0,37.583333333333336,0.8958333333333333,0,1,38.479166666666664,2.157919518516243,0.033717492476816296,64,1.4166017284784547,0.061591379499063244,23,plot,not_invaded
OSBS,OSBS_027,plot,2021,0,0,1,2.3422275339440506,0.07319461043575158,32,2.250330415023033,0.07759760051803563,29,0.9949236325717752,0.3316412108572584,3,0.9698492462311558,0.02763819095477387,0.002512562814070352,24.125,0.6875,0.0625,0.9974874371859297,24.8125,2.3538932805180393,0.07133009940963755,33,1.479247868031754,0.09861652453545026,15,plot,invaded
OSBS,OSBS_027,plot,2018,0,0,0,2.762248206458089,0.03587335333062453,77,2.5439584942129883,0.03974935147207794,64,1.7304748670032406,0.13311345130794158,13,0.9171428571428571,0.08285714285714285,0,40.125,3.625,0,1,43.75,2.762248206458089,0.03587335333062453,77,1.7241091030041908,0.06631188857708427,26,plot,not_invaded
OSBS,OSBS_027,plot,2015,0,0,0,2.694025183952563,0.06122784508983097,44,2.694025183952563,0.06122784508983097,44,0,0,0,1,0,0,19.708333333333332,0,0,1,19.708333333333332,2.694025183952563,0.06122784508983097,44,1.995773109996027,0.09978865549980134,20,plot,not_invaded
OSBS,OSBS_027,plot,2019,0,0,0,2.153473599644411,0.0828259076786312,26,2.0517762462583713,0.09326255664810779,22,1.3862943611198906,0.34657359027997264,4,0.9745222929936306,0.025477707006369428,0,19.125,0.5,0,1,19.625,2.153473599644411,0.0828259076786312,26,1.5926958571126635,0.1447905324647876,11,plot,not_invaded
OSBS,OSBS_027,plot,2020,0,0,0,2.7533733749242066,0.038779906689073336,71,2.580000001314736,0.04448275864335752,58,2.1530566057753746,0.16561973890579804,13,0.9514978601997147,0.04850213980028531,0,27.791666666666668,1.4166666666666667,0,1,29.208333333333332,2.7533733749242066,0.038779906689073336,71,1.6170916523299956,0.05989228341962947,27,plot,not_invaded
OSBS,OSBS_027,plot,2022,0,0,0,3.0698987051615902,0.045819383659128216,67,2.845229001182612,0.05471594233043485,52,2.4603597196440554,0.1640239813096037,15,0.9309182813816342,0.06908171861836562,0,23.020833333333332,1.7083333333333333,0,1,24.729166666666668,3.0698987051615902,0.045819383659128216,67,2.159671458662256,0.089986310777594,24,plot,not_invaded
OSBS,OSBS_029,plot,2018,0,0,0,1.610945592356398,0.12391889171972292,13,1.5859091649266135,0.1321590970772178,12,0,0,1,0.9945945945945946,0.005405405405405406,0,11.5,0.0625,0,1,11.5625,1.610945592356398,0.12391889171972292,13,1.2034538227482057,0.1504317278435257,8,plot,not_invaded
OSBS,OSBS_029,plot,2015,0,0,0,2.1610103230946947,0.07203367743648982,30,2.1331827881426375,0.07355802717733233,29,0,0,1,0.9926238145416229,0.0073761854583772385,0,19.625,0.14583333333333331,0,1,19.770833333333332,2.1610103230946947,0.07203367743648982,30,1.7222278608674673,0.11481519072449782,15,plot,not_invaded
OSBS,OSBS_029,plot,2016,0,0,0,2.650697008563426,0.09466775030583664,28,2.493135920414004,0.10388066335058349,24,0.5859526183035508,0.2929763091517754,2,0.9506726457399104,0.04932735426008969,0,4.416666666666667,0.22916666666666666,0,1,4.729166666666667,2.650697008563426,0.09466775030583664,28,1.9241381648706335,0.1480106280669718,13,plot,not_invaded
OSBS,OSBS_029,plot,2017,0,0,0,2.4084766695793305,0.05352170376842957,45,2.3476645727607566,0.05726011153075016,41,1.3421131789144005,0.33552829472860013,4,0.9856209150326798,0.01437908496732026,0,15.708333333333334,0.22916666666666666,0,1,15.9375,2.4084766695793305,0.05352170376842957,45,1.8331169250325945,0.09647983815961024,19,plot,not_invaded
OSBS,OSBS_029,plot,2020,0,0,0,2.3453445268346433,0.050985750583361814,46,2.183545468497774,0.05598834534609677,39,1.7731795396911516,0.25331136281302163,7,0.9562243502051984,0.04377564979480164,0,14.5625,0.6666666666666666,0,1,15.229166666666666,2.3453445268346433,0.050985750583361814,46,1.6793350458963625,0.08838605504717698,19,plot,not_invaded
OSBS,OSBS_029,plot,2022,0,0,0,2.309890420732324,0.04812271709859008,48,2.1204128272695986,0.05301032068173996,40,1.849434316805015,0.23117928960062686,8,0.948301329394387,0.051698670605613,0,13.375,0.7291666666666666,0,1,14.104166666666666,2.309890420732324,0.04812271709859008,48,1.7677067195050726,0.09303719576342488,19,plot,not_invaded
OSBS,OSBS_029,plot,2019,0,0,0,1.6289931125723769,0.10181206953577356,16,1.4785170631421571,0.12320975526184642,12,1.3321790402101223,0.3330447600525306,4,0.9637681159420289,0.036231884057971016,0,8.3125,0.3125,0,1,8.625,1.6289931125723769,0.10181206953577356,16,1.218788007108217,0.17411257244403103,7,plot,not_invaded
OSBS,OSBS_029,plot,2021,0,0,0,1.6777643600716172,0.09869202118068336,17,1.6355822761660488,0.10222389226037805,16,0,0,1,0.9891304347826086,0.010869565217391304,0,11.375,0.125,0,1,11.5,1.6777643600716172,0.09869202118068336,17,1.32719606761965,0.14746622973551665,9,plot,not_invaded
OSBS,OSBS_048,plot,2015,0,0,1,2.571481797360024,0.03383528680736874,76,2.507553118225638,0.0358221874032234,70,1.4976864074866398,0.24961440124777332,6,0.9837324898328061,0.015363759602349751,9.037505648441031e-4,45.354166666666664,0.7083333333333333,0.041666666666666664,0.999096249435156,46.0625,2.5763955102842533,0.03345968195174355,77,1.9314839590189934,0.07153644292662939,27,plot,invaded
OSBS,OSBS_048,plot,2018,0,0,0,2.219573599934959,0.05840983157723576,38,2.1579902047262167,0.06961258724923279,31,1.9061547465398494,0.2723078209342642,7,0.9880952380952381,0.011904761904761904,0,41.5,0.5,0,1,42,2.219573599934959,0.05840983157723576,38,1.7972758867281327,0.09984866037378515,18,plot,not_invaded
OSBS,OSBS_048,plot,2016,0,0,1,2.9242929562945648,0.04005880762047349,73,2.8911116371222465,0.04130159481603209,70,0,0,1,0.9931972789115646,0.005442176870748299,0.0013605442176870747,30.416666666666668,0.16666666666666666,0.041666666666666664,0.9986440677966101,30.6875,2.930636406951086,0.03960319468852819,74,2.173390520146867,0.09055793833945279,24,plot,invaded
OSBS,OSBS_048,plot,2017,0,0,0,3.1971177548603995,0.04152100980338181,77,3.059412756303952,0.04499136406329341,68,1.8432078605154545,0.20480087339060604,9,0.9500000000000001,0.049999999999999996,0,23.354166666666668,1.2291666666666665,0,1,24.583333333333332,3.1971177548603995,0.04152100980338181,77,2.2981261856100397,0.08838946867730922,26,plot,not_invaded
OSBS,OSBS_048,plot,2019,0,0,0,1.9447267865140618,0.108040377028559,18,1.9447267865140618,0.108040377028559,18,0,0,0,1,0,0,28.25,0,0,1,28.25,1.9447267865140618,0.108040377028559,18,1.4968496099467787,0.18710620124334734,8,plot,not_invaded
OSBS,OSBS_048,plot,2021,0,0,0,2.1717408089270314,0.08686963235708126,25,2.1195443009233674,0.09215410004014642,23,0.45056120886630463,0.22528060443315231,2,0.9852579852579852,0.014742014742014743,0,25.0625,0.375,0,1,25.4375,2.1717408089270314,0.08686963235708126,25,1.7289167894339386,0.1571742535849035,11,plot,not_invaded
OSBS,OSBS_048,plot,2014,0,0,0,3.7286856414805687,0.05918548637270744,63,3.712642893611945,0.05988133699374105,62,0,0,1,0.9927360774818402,0.007263922518159807,0,8.541666666666666,0.0625,0,1,8.604166666666666,3.7286856414805687,0.05918548637270744,63,2.4756485348682378,0.0916906864766014,27,plot,not_invaded
OSBS,OSBS_049,plot,2015,0,0,0,1.0382216927955354,0.1483173846850765,7,1.0382216927955354,0.1483173846850765,7,0,0,0,1,0,0,50,0,0,1,50,1.0382216927955354,0.1483173846850765,7,0.45436104803880034,0.09087220960776007,5,plot,not_invaded
OSBS,OSBS_049,plot,2016,0,0,0,0.6622322254461731,0.06622322254461731,10,0.4303530814445709,0.05379413518057136,8,0.04886809589500835,0.024434047947504176,2,0.9277403551745254,0.07225964482547459,0,63.125,4.916666666666667,0,1,68.04166666666667,0.6622322254461731,0.06622322254461731,10,0.39572060405365794,0.06595343400894299,6,plot,not_invaded
OSBS,OSBS_050,plot,2017,0,0,0,2.2110844427513316,0.06317384122146662,35,1.9588472983634124,0.0753402807062851,26,1.7344355489263978,0.19271506099182198,9,0.9238227146814405,0.07617728531855955,0,13.895833333333334,1.1458333333333333,0,1,15.041666666666666,2.2110844427513316,0.06317384122146662,35,1.4778401244413304,0.10556000888866646,14,plot,not_invaded
OSBS,OSBS_050,plot,2019,0,0,0,1.2318826022002507,0.15398532527503134,8,1.1510255741392645,0.19183759568987743,6,0.5004024235381879,0.25020121176909393,2,0.9812734082397003,0.018726591760299626,0,16.375,0.3125,0,1,16.6875,1.2318826022002507,0.15398532527503134,8,1.221130488986697,0.17444721271238528,7,plot,not_invaded
OSBS,OSBS_050,plot,2014,0,0,1,1.5827102857544155,0.05105517050820695,31,1.4962493730177127,0.051594805966128025,29,0.6856925884481759,0.34284629422408797,2,0.9633074935400515,0.02118863049095607,0.015503875968992248,38.83333333333333,0.8541666666666666,0.625,0.9844961240310077,39.6875,1.6381546675357015,0.05119233336049067,32,0.9061370926279697,0.05663356828924811,16,plot,invaded
OSBS,OSBS_050,plot,2015,0,0,1,1.8916441900219916,0.04399172534934864,43,1.8295393726956681,0.04462291152916264,41,0.19373848090893384,0.09686924045446692,2,0.9752608047690017,0.018479880774962744,0.0062593144560357675,68.16666666666667,1.2916666666666667,0.4375,0.9937406855439642,69.45833333333333,1.9178012655795893,0.04358639239953612,44,1.0136927850503599,0.056316265836131106,18,plot,invaded
OSBS,OSBS_050,plot,2016,0,0,1,1.807819435699544,0.045195485892488604,40,1.7128566058683445,0.04629342178022553,37,0.5837225905209628,0.19457419684032093,3,0.9606762219772143,0.027195883866225654,0.012127894156560088,54.458333333333336,1.5416666666666667,0.6875,0.9878721058434399,56,1.8514597118135618,0.04515755394667224,41,1.103407791510218,0.05807409429001148,19,plot,invaded
OSBS,OSBS_051,plot,2017,0,0,1,2.639162761523224,0.05864806136718275,45,2.3110526172900454,0.06603007477971558,35,1.4902265043526648,0.14902265043526647,10,0.8038617886178863,0.18445121951219512,0.0116869918699187,32.958333333333336,7.5625,0.4791666666666667,0.9883130081300814,40.520833333333336,2.6719360050380607,0.05808556532691436,46,0.9529516745994416,0.06353011163996278,15,plot,invaded
